agno;mes;RBD;Establecimiento;Codigo;Enseñanza;Nivel;Letra;Porc_de_Asistencia;Matrícula_cierre_mes;;;;;;
2026;1.Marzo;25009;Liceo Valle De Lluta;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);A;93%;44;;;;;;
2026;1.Marzo;25009;Liceo Valle De Lluta;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);B;82%;45;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;82%;17;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;10;Educación Parvularia;2° nivel de Transición (Kinder);A;81%;17;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;10;Educación Parvularia;2° nivel de Transición (Kinder);B;79%;20;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;1° básico;A;85%;11;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;1° básico;B;80%;14;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;2° básico;A;73%;21;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;2° básico;B;74%;21;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;3° básico;A;80%;12;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;3° básico;B;68%;14;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;4° básico;A;80%;24;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;4° básico;B;88%;25;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;5° básico;A;87%;22;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;5° básico;B;81%;21;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;6° básico;A;77%;21;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;6° básico;B;86%;24;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;7° básico;A;90%;29;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;7° básico;B;86%;19;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;8° básico;A;87%;25;;;;;;
2026;1.Marzo;25078;Escuela Comandante Carlos Condell;110;Enseñanza Básica;8° básico;B;91%;21;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;84%;22;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);B;77%;15;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;10;Educación Parvularia;2° nivel de Transición (Kinder);A;92%;20;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;10;Educación Parvularia;2° nivel de Transición (Kinder);B;80%;21;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;1° básico;A;85%;33;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;1° básico;B;85%;32;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;2° básico;A;86%;33;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;2° básico;B;92%;34;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;3° básico;A;93%;31;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;3° básico;B;89%;30;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;4° básico;A;95%;28;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;4° básico;B;80%;29;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;5° básico;A;89%;30;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;5° básico;B;95%;31;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;6° básico;A;84%;34;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;6° básico;B;88%;35;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;7° básico;A;90%;30;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;7° básico;B;86%;29;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;8° básico;A;80%;30;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;110;Enseñanza Básica;8° básico;B;83%;32;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;165;Educación Básica Adultos Sin Oficios;Nivel Básico 3(7° y 8° básico);A;90%;45;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);A;88%;45;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);B;89%;45;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);A;88%;45;;;;;;
2026;1.Marzo;25698;Colegio Cordillera De Los Andes;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);B;76%;45;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;A;88%;42;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;B;87%;41;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;C;87%;42;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;D;91%;40;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;A;91%;26;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;B;89%;30;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;C;91%;27;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;D;91%;25;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;410;Enseñanza Media Técnico-Profesional Comercial niños;3° medio;C;91%;32;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;410;Enseñanza Media Técnico-Profesional Comercial niños;3° medio;D;86%;31;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;410;Enseñanza Media Técnico-Profesional Comercial niños;4° medio;C;94%;28;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;410;Enseñanza Media Técnico-Profesional Comercial niños;4° medio;D;94%;29;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;510;Enseñanza Media Técnico-Profesional Industrial niños;3° medio;A;90%;45;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;510;Enseñanza Media Técnico-Profesional Industrial niños;3° medio;B;93%;44;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;510;Enseñanza Media Técnico-Profesional Industrial niños;4° medio;A;90%;42;;;;;;
2026;1.Marzo;25824;Liceo Sergio Silva Bascunan;510;Enseñanza Media Técnico-Profesional Industrial niños;4° medio;B;90%;30;;;;;;
2026;1.Marzo;25938;Liceo De Adultos Ceia De La Pintana;165;Educación Básica Adultos Sin Oficios;Nivel Básico 1(1° a 4° básico);A;77%;13;;;;;;
2026;1.Marzo;25938;Liceo De Adultos Ceia De La Pintana;167;Educación Básica Adultos Con Oficios;Nivel Básico 2(5° y 6° básico);A;79%;18;;;;;;
2026;1.Marzo;25938;Liceo De Adultos Ceia De La Pintana;167;Educación Básica Adultos Con Oficios;Nivel Básico 3(7° y 8° básico);A;85%;20;;;;;;
2026;1.Marzo;25938;Liceo De Adultos Ceia De La Pintana;167;Educación Básica Adultos Con Oficios;Nivel Básico 3(7° y 8° básico);B;73%;12;;;;;;
2026;1.Marzo;25938;Liceo De Adultos Ceia De La Pintana;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);A;77%;41;;;;;;
2026;1.Marzo;25938;Liceo De Adultos Ceia De La Pintana;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);B;73%;33;;;;;;
2026;1.Marzo;25938;Liceo De Adultos Ceia De La Pintana;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);C;62%;13;;;;;;
2026;1.Marzo;25938;Liceo De Adultos Ceia De La Pintana;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);D;72%;16;;;;;;
2026;1.Marzo;25938;Liceo De Adultos Ceia De La Pintana;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);A;78%;42;;;;;;
2026;1.Marzo;25938;Liceo De Adultos Ceia De La Pintana;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);B;58%;25;;;;;;
2026;1.Marzo;25938;Liceo De Adultos Ceia De La Pintana;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);C;78%;32;;;;;;
2026;1.Marzo;25938;Liceo De Adultos Ceia De La Pintana;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);D;79%;34;;;;;;
2026;1.Marzo;25938;Liceo De Adultos Ceia De La Pintana;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);E;75%;35;;;;;;
2026;1.Marzo;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;81%;21;;;;;;
2026;1.Marzo;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);B;89%;9;;;;;;
2026;1.Marzo;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;10;Educación Parvularia;2° nivel de Transición (Kinder);A;89%;22;;;;;;
2026;1.Marzo;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;10;Educación Parvularia;2° nivel de Transición (Kinder);B;92%;18;;;;;;
2026;1.Marzo;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;A;90%;42;;;;;;
2026;1.Marzo;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;B;88%;41;;;;;;
2026;1.Marzo;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;A;93%;45;;;;;;
2026;1.Marzo;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;B;89%;40;;;;;;
2026;1.Marzo;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);A;77%;20;;;;;;
2026;1.Marzo;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);B;84%;20;;;;;;
2026;1.Marzo;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);A;91%;26;;;;;;
2026;1.Marzo;25960;Centro Educacional Padre Alberto Hurtado De San Bernardo;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);B;78%;26;;;;;;
2026;1.Marzo;31293;Liceo Nacional Bicentenario De Excelencia;110;Enseñanza Básica;7° básico;A;97%;38;;;;;;
2026;1.Marzo;31293;Liceo Nacional Bicentenario De Excelencia;110;Enseñanza Básica;7° básico;B;97%;38;;;;;;
2026;1.Marzo;31293;Liceo Nacional Bicentenario De Excelencia;110;Enseñanza Básica;8° básico;A;98%;38;;;;;;
2026;1.Marzo;31293;Liceo Nacional Bicentenario De Excelencia;110;Enseñanza Básica;8° básico;B;93%;38;;;;;;
2026;1.Marzo;31293;Liceo Nacional Bicentenario De Excelencia;110;Enseñanza Básica;8° básico;C;92%;38;;;;;;
2026;1.Marzo;31293;Liceo Nacional Bicentenario De Excelencia;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;A;97%;38;;;;;;
2026;1.Marzo;31293;Liceo Nacional Bicentenario De Excelencia;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;B;97%;38;;;;;;
2026;1.Marzo;31293;Liceo Nacional Bicentenario De Excelencia;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;A;95%;38;;;;;;
2026;1.Marzo;31293;Liceo Nacional Bicentenario De Excelencia;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;B;98%;38;;;;;;
2026;1.Marzo;31293;Liceo Nacional Bicentenario De Excelencia;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;C;96%;38;;;;;;
2026;1.Marzo;31293;Liceo Nacional Bicentenario De Excelencia;310;Enseñanza Media Humanista-Científica niños y jóvenes;3° medio;A;97%;38;;;;;;
2026;1.Marzo;31293;Liceo Nacional Bicentenario De Excelencia;310;Enseñanza Media Humanista-Científica niños y jóvenes;3° medio;B;96%;38;;;;;;
2026;1.Marzo;31293;Liceo Nacional Bicentenario De Excelencia;310;Enseñanza Media Humanista-Científica niños y jóvenes;4° medio;A;99%;38;;;;;;
2026;1.Marzo;31293;Liceo Nacional Bicentenario De Excelencia;310;Enseñanza Media Humanista-Científica niños y jóvenes;4° medio;B;98%;38;;;;;;
2026;1.Marzo;10554;Escuela General Rene Schneider Chereau;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;90%;7;;;;;;
2026;1.Marzo;10554;Escuela General Rene Schneider Chereau;10;Educación Parvularia;2° nivel de Transición (Kinder);A;85%;15;;;;;;
2026;1.Marzo;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;1° básico;A;88%;20;;;;;;
2026;1.Marzo;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;2° básico;A;94%;20;;;;;;
2026;1.Marzo;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;3° básico;A;88%;23;;;;;;
2026;1.Marzo;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;4° básico;A;87%;27;;;;;;
2026;1.Marzo;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;5° básico;A;87%;29;;;;;;
2026;1.Marzo;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;6° básico;A;94%;28;;;;;;
2026;1.Marzo;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;7° básico;A;90%;27;;;;;;
2026;1.Marzo;10554;Escuela General Rene Schneider Chereau;110;Enseñanza Básica;8° básico;A;91%;32;;;;;;
2026;2.Abril;10542;Centro Educacional Baldomero Lillo;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;89%;11;;;;;;
2026;2.Abril;10542;Centro Educacional Baldomero Lillo;10;Educación Parvularia;2° nivel de Transición (Kinder);A;90%;13;;;;;;
2026;2.Abril;10542;Centro Educacional Baldomero Lillo;410;Enseñanza Media Técnico-Profesional Comercial niños;3° medio;A;85%;25;;;;;;
2026;2.Abril;10542;Centro Educacional Baldomero Lillo;410;Enseñanza Media Técnico-Profesional Comercial niños;4° medio;A;90%;17;;;;;;
2026;2.Abril;10542;Centro Educacional Baldomero Lillo;410;Enseñanza Media Técnico-Profesional Comercial niños;4° medio;B;86%;17;;;;;;
2026;2.Abril;10542;Centro Educacional Baldomero Lillo;510;Enseñanza Media Técnico-Profesional Industrial niños;3° medio;A;88%;29;;;;;;
2026;2.Abril;10542;Centro Educacional Baldomero Lillo;510;Enseñanza Media Técnico-Profesional Industrial niños;3° medio;B;91%;27;;;;;;
2026;2.Abril;10542;Centro Educacional Baldomero Lillo;510;Enseñanza Media Técnico-Profesional Industrial niños;3° medio;C;88%;27;;;;;;
2026;2.Abril;10542;Centro Educacional Baldomero Lillo;510;Enseñanza Media Técnico-Profesional Industrial niños;4° medio;A;89%;28;;;;;;
2026;2.Abril;10542;Centro Educacional Baldomero Lillo;510;Enseñanza Media Técnico-Profesional Industrial niños;4° medio;B;85%;25;;;;;;
2026;2.Abril;10543;Centro Educacional Fidel Pinochet;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;A;91%;35;;;;;;
2026;2.Abril;10543;Centro Educacional Fidel Pinochet;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;B;93%;34;;;;;;
2026;2.Abril;10543;Centro Educacional Fidel Pinochet;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;C;87%;33;;;;;;
2026;2.Abril;10543;Centro Educacional Fidel Pinochet;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;A;90%;31;;;;;;
2026;2.Abril;10543;Centro Educacional Fidel Pinochet;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;B;89%;35;;;;;;
2026;2.Abril;10543;Centro Educacional Fidel Pinochet;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;C;82%;35;;;;;;
2026;2.Abril;10543;Centro Educacional Fidel Pinochet;310;Enseñanza Media Humanista-Científica niños y jóvenes;3° medio;A;89%;33;;;;;;
2026;2.Abril;10543;Centro Educacional Fidel Pinochet;310;Enseñanza Media Humanista-Científica niños y jóvenes;4° medio;A;92%;35;;;;;;
2026;2.Abril;10543;Centro Educacional Fidel Pinochet;410;Enseñanza Media Técnico-Profesional Comercial niños;3° medio;B;85%;30;;;;;;
2026;2.Abril;10543;Centro Educacional Fidel Pinochet;410;Enseñanza Media Técnico-Profesional Comercial niños;4° medio;B;84%;32;;;;;;
2026;2.Abril;10543;Centro Educacional Fidel Pinochet;510;Enseñanza Media Técnico-Profesional Industrial niños;3° medio;C;84%;21;;;;;;
2026;2.Abril;10543;Centro Educacional Fidel Pinochet;510;Enseñanza Media Técnico-Profesional Industrial niños;4° medio;C;83%;15;;;;;;
2026;2.Abril;10543;Centro Educacional Fidel Pinochet;610;Enseñanza Media Técnico-Profesional Técnica niños;3° medio;D;81%;34;;;;;;
2026;2.Abril;10543;Centro Educacional Fidel Pinochet;610;Enseñanza Media Técnico-Profesional Técnica niños;4° medio;D;87%;33;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;A;89%;36;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;B;86%;34;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;C;89%;30;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;D;87%;33;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;E;86%;35;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;F;78%;36;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;G;87%;34;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;A;87%;35;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;B;86%;34;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;C;80%;34;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;D;84%;35;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;E;98%;34;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;F;94%;34;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;G;99%;35;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;3° medio;A;90%;25;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;3° medio;B;93%;21;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;4° medio;A;95%;34;;;;;;
2026;2.Abril;10544;Liceo Elvira Brady Maldonado San Bernardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;4° medio;B;95%;33;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;A;76%;39;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;B;81%;42;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;C;74%;39;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;D;75%;43;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;E;82%;32;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;A;91%;37;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;B;80%;28;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;C;94%;27;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;D;83%;24;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;510;Enseñanza Media Técnico-Profesional Industrial niños;3° medio;A;80%;18;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;510;Enseñanza Media Técnico-Profesional Industrial niños;3° medio;B;82%;27;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;510;Enseñanza Media Técnico-Profesional Industrial niños;3° medio;C;86%;37;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;510;Enseñanza Media Técnico-Profesional Industrial niños;3° medio;D;75%;35;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;510;Enseñanza Media Técnico-Profesional Industrial niños;4° medio;A;89%;22;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;510;Enseñanza Media Técnico-Profesional Industrial niños;4° medio;B;90%;26;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;510;Enseñanza Media Técnico-Profesional Industrial niños;4° medio;C;91%;21;;;;;;
2026;2.Abril;10545;Liceo Industrial Miguel Aylwin Gajardo;510;Enseñanza Media Técnico-Profesional Industrial niños;4° medio;D;75%;17;;;;;;
2026;2.Abril;10546;Escuela Pilar Moliner De Nuez;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;79%;4;;;;;;
2026;2.Abril;10546;Escuela Pilar Moliner De Nuez;10;Educación Parvularia;2° nivel de Transición (Kinder);A;81%;8;;;;;;
2026;2.Abril;10546;Escuela Pilar Moliner De Nuez;110;Enseñanza Básica;1° básico;A;93%;9;;;;;;
2026;2.Abril;10546;Escuela Pilar Moliner De Nuez;110;Enseñanza Básica;2° básico;A;94%;25;;;;;;
2026;2.Abril;10546;Escuela Pilar Moliner De Nuez;110;Enseñanza Básica;3° básico;A;95%;18;;;;;;
2026;2.Abril;10546;Escuela Pilar Moliner De Nuez;110;Enseñanza Básica;4° básico;A;94%;27;;;;;;
2026;2.Abril;10546;Escuela Pilar Moliner De Nuez;110;Enseñanza Básica;5° básico;A;97%;20;;;;;;
2026;2.Abril;10546;Escuela Pilar Moliner De Nuez;110;Enseñanza Básica;5° básico;B;92%;17;;;;;;
2026;2.Abril;10546;Escuela Pilar Moliner De Nuez;110;Enseñanza Básica;6° básico;A;94%;22;;;;;;
2026;2.Abril;10546;Escuela Pilar Moliner De Nuez;110;Enseñanza Básica;6° básico;B;93%;23;;;;;;
2026;2.Abril;10546;Escuela Pilar Moliner De Nuez;110;Enseñanza Básica;7° básico;A;89%;19;;;;;;
2026;2.Abril;10546;Escuela Pilar Moliner De Nuez;110;Enseñanza Básica;7° básico;B;92%;18;;;;;;
2026;2.Abril;10546;Escuela Pilar Moliner De Nuez;110;Enseñanza Básica;8° básico;A;89%;19;;;;;;
2026;2.Abril;10546;Escuela Pilar Moliner De Nuez;110;Enseñanza Básica;8° básico;B;83%;19;;;;;;
2026;2.Abril;10547;Escuela Republica Del Brasil;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;90%;6;;;;;;
2026;2.Abril;10547;Escuela Republica Del Brasil;10;Educación Parvularia;2° nivel de Transición (Kinder);A;86%;6;;;;;;
2026;2.Abril;10547;Escuela Republica Del Brasil;110;Enseñanza Básica;1° básico;A;86%;11;;;;;;
2026;2.Abril;10547;Escuela Republica Del Brasil;110;Enseñanza Básica;2° básico;A;97%;12;;;;;;
2026;2.Abril;10547;Escuela Republica Del Brasil;110;Enseñanza Básica;3° básico;A;95%;14;;;;;;
2026;2.Abril;10547;Escuela Republica Del Brasil;110;Enseñanza Básica;4° básico;A;91%;7;;;;;;
2026;2.Abril;10547;Escuela Republica Del Brasil;110;Enseñanza Básica;5° básico;A;92%;21;;;;;;
2026;2.Abril;10547;Escuela Republica Del Brasil;110;Enseñanza Básica;6° básico;A;91%;31;;;;;;
2026;2.Abril;10547;Escuela Republica Del Brasil;110;Enseñanza Básica;7° básico;A;88%;21;;;;;;
2026;2.Abril;10547;Escuela Republica Del Brasil;110;Enseñanza Básica;8° básico;A;95%;18;;;;;;
2026;2.Abril;10548;Escuela Isabel Riquelme;10;Educación Parvularia;1er nivel de Transición (Pre-kinder);A;94%;15;;;;;;
2026;2.Abril;10548;Escuela Isabel Riquelme;10;Educación Parvularia;2° nivel de Transición (Kinder);A;87%;15;;;;;;
2026;2.Abril;10548;Escuela Isabel Riquelme;110;Enseñanza Básica;1° básico;A;85%;19;;;;;;
