agno,mes,RBD,%Asistencia,Matrícula,RBD_Establecimiento,Enseñanza,Nivel,Letra
2025,7.Septiembre,10550,0.93,21,10550 Escuela Libertador General Bernardo O'Higgins,110,7° Básico,A
2025,7.Septiembre,10550,0.94,28,10550 Escuela Libertador General Bernardo O'Higgins,110,8° Básico,A
2025,7.Septiembre,10551,0.87,17,10551 Liceo Polivalente Lucila Godoy Alcayaga,110,8° Básico,A
2025,7.Septiembre,10551,0.69,28,10551 Liceo Polivalente Lucila Godoy Alcayaga,310,I° Medio,A
2025,7.Septiembre,10551,0.82,28,10551 Liceo Polivalente Lucila Godoy Alcayaga,310,I° Medio,B
2025,7.Septiembre,10551,0.67,27,10551 Liceo Polivalente Lucila Godoy Alcayaga,310,I° Medio,C
2025,7.Septiembre,10551,0.61,23,10551 Liceo Polivalente Lucila Godoy Alcayaga,310,II° Medio,A
2025,7.Septiembre,10551,0.81,24,10551 Liceo Polivalente Lucila Godoy Alcayaga,310,II° Medio,B
2025,7.Septiembre,10551,0.8,21,10551 Liceo Polivalente Lucila Godoy Alcayaga,310,II° Medio,C
2025,7.Septiembre,10551,0.75,23,10551 Liceo Polivalente Lucila Godoy Alcayaga,310,III° Medio,A
2025,7.Septiembre,10551,0.75,24,10551 Liceo Polivalente Lucila Godoy Alcayaga,310,III° Medio,B
2025,7.Septiembre,10551,0.77,20,10551 Liceo Polivalente Lucila Godoy Alcayaga,310,IV° Medio,A
2025,7.Septiembre,10551,0.77,19,10551 Liceo Polivalente Lucila Godoy Alcayaga,310,IV° Medio,B
2025,7.Septiembre,10551,0.83,28,10551 Liceo Polivalente Lucila Godoy Alcayaga,410,III° Medio,C
2025,7.Septiembre,10551,0.78,24,10551 Liceo Polivalente Lucila Godoy Alcayaga,410,IV° Medio,C
2025,7.Septiembre,10553,0.91,18,10553 Escuela Marcial Martinez Ferrari,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10553,0.91,9,10553 Escuela Marcial Martinez Ferrari,10,1er Nivel de Transición (Pre-kinder),B
2025,7.Septiembre,10553,0.87,22,10553 Escuela Marcial Martinez Ferrari,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10553,0.92,14,10553 Escuela Marcial Martinez Ferrari,10,2do Nivel de Transición (Kinder),B
2025,7.Septiembre,10553,0.93,18,10553 Escuela Marcial Martinez Ferrari,110,1° Básico,A
2025,7.Septiembre,10553,0.9,18,10553 Escuela Marcial Martinez Ferrari,110,1° Básico,B
2025,7.Septiembre,10553,0.93,26,10553 Escuela Marcial Martinez Ferrari,110,2° Básico,A
2025,7.Septiembre,10553,0.92,20,10553 Escuela Marcial Martinez Ferrari,110,2° Básico,B
2025,7.Septiembre,10553,0.92,24,10553 Escuela Marcial Martinez Ferrari,110,3° Básico,A
2025,7.Septiembre,10553,0.92,23,10553 Escuela Marcial Martinez Ferrari,110,3° Básico,B
2025,7.Septiembre,10553,0.94,22,10553 Escuela Marcial Martinez Ferrari,110,4° Básico,A
2025,7.Septiembre,10553,0.93,18,10553 Escuela Marcial Martinez Ferrari,110,4° Básico,B
2025,7.Septiembre,10553,0.94,24,10553 Escuela Marcial Martinez Ferrari,110,5° Básico,A
2025,7.Septiembre,10553,0.91,22,10553 Escuela Marcial Martinez Ferrari,110,5° Básico,B
2025,7.Septiembre,10553,0.94,25,10553 Escuela Marcial Martinez Ferrari,110,6° Básico,A
2025,7.Septiembre,10553,0.94,25,10553 Escuela Marcial Martinez Ferrari,110,6° Básico,B
2025,7.Septiembre,10553,0.9,29,10553 Escuela Marcial Martinez Ferrari,110,7° Básico,A
2025,7.Septiembre,10553,0.94,26,10553 Escuela Marcial Martinez Ferrari,110,7° Básico,B
2025,7.Septiembre,10553,0.9,30,10553 Escuela Marcial Martinez Ferrari,110,8° Básico,A
2025,7.Septiembre,10553,0.92,31,10553 Escuela Marcial Martinez Ferrari,110,8° Básico,B
2025,7.Septiembre,10554,0.85,19,10554 Escuela General Rene Schneider Chereau,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10554,0.78,17,10554 Escuela General Rene Schneider Chereau,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10554,0.88,23,10554 Escuela General Rene Schneider Chereau,110,1° Básico,A
2025,7.Septiembre,10554,0.87,21,10554 Escuela General Rene Schneider Chereau,110,2° Básico,A
2025,7.Septiembre,10554,0.87,33,10554 Escuela General Rene Schneider Chereau,110,3° Básico,A
2025,7.Septiembre,10554,0.88,28,10554 Escuela General Rene Schneider Chereau,110,4° Básico,A
2025,7.Septiembre,10554,0.9,25,10554 Escuela General Rene Schneider Chereau,110,5° Básico,A
2025,7.Septiembre,10554,0.91,29,10554 Escuela General Rene Schneider Chereau,110,6° Básico,A
2025,7.Septiembre,10554,0.86,32,10554 Escuela General Rene Schneider Chereau,110,7° Básico,A
2025,7.Septiembre,10554,0.78,27,10554 Escuela General Rene Schneider Chereau,110,8° Básico,A
2025,7.Septiembre,10555,0.88,27,10555 Escuela Basica Base El Bosque,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10555,0.85,29,10555 Escuela Basica Base El Bosque,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10555,0.87,33,10555 Escuela Basica Base El Bosque,110,1° Básico,A
2025,7.Septiembre,10555,0.88,39,10555 Escuela Basica Base El Bosque,110,2° Básico,A
2025,7.Septiembre,10555,0.87,32,10555 Escuela Basica Base El Bosque,110,3° Básico,A
2025,7.Septiembre,10555,0.9,34,10555 Escuela Basica Base El Bosque,110,4° Básico,A
2025,7.Septiembre,10555,0.92,35,10555 Escuela Basica Base El Bosque,110,5° Básico,A
2025,7.Septiembre,10555,0.92,34,10555 Escuela Basica Base El Bosque,110,6° Básico,A
2025,7.Septiembre,10555,0.91,29,10555 Escuela Basica Base El Bosque,110,7° Básico,A
2025,7.Septiembre,10555,0.92,32,10555 Escuela Basica Base El Bosque,110,8° Básico,A
2025,7.Septiembre,10555,0.78,11,10555 Escuela Basica Base El Bosque,165,Nivel Básico 3 (7° y 8° Básico),A
2025,7.Septiembre,10555,0.78,12,10555 Escuela Basica Base El Bosque,363,1er Nivel (1° y 2° Medio),A
2025,7.Septiembre,10555,0.75,8,10555 Escuela Basica Base El Bosque,363,1er Nivel (1° y 2° Medio),B
2025,7.Septiembre,10555,0.8,14,10555 Escuela Basica Base El Bosque,363,2do Nivel (3° y 4° Medio),A
2025,7.Septiembre,10555,0.8,16,10555 Escuela Basica Base El Bosque,363,2do Nivel (3° y 4° Medio),B
2025,7.Septiembre,10555,0.8,14,10555 Escuela Basica Base El Bosque,363,2do Nivel (3° y 4° Medio),C
2025,7.Septiembre,10556,0.69,4,10556 Escuela Alemania,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10556,0.73,15,10556 Escuela Alemania,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10556,0.88,14,10556 Escuela Alemania,110,1° Básico,A
2025,7.Septiembre,10556,0.84,27,10556 Escuela Alemania,110,2° Básico,A
2025,7.Septiembre,10556,0.86,15,10556 Escuela Alemania,110,3° Básico,A
2025,7.Septiembre,10556,0.91,30,10556 Escuela Alemania,110,4° Básico,A
2025,7.Septiembre,10556,0.88,26,10556 Escuela Alemania,110,5° Básico,A
2025,7.Septiembre,10556,0.9,30,10556 Escuela Alemania,110,6° Básico,A
2025,7.Septiembre,10556,0.85,24,10556 Escuela Alemania,110,7° Básico,A
2025,7.Septiembre,10556,0.86,25,10556 Escuela Alemania,110,8° Básico,A
2025,7.Septiembre,10557,0.88,7,10557 Escuela General Alberto A. Bachelet Martinez,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10557,0.89,17,10557 Escuela General Alberto A. Bachelet Martinez,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10557,0.89,21,10557 Escuela General Alberto A. Bachelet Martinez,110,1° Básico,A
2025,7.Septiembre,10557,0.88,30,10557 Escuela General Alberto A. Bachelet Martinez,110,2° Básico,A
2025,7.Septiembre,10557,0.92,36,10557 Escuela General Alberto A. Bachelet Martinez,110,3° Básico,A
2025,7.Septiembre,10557,0.93,40,10557 Escuela General Alberto A. Bachelet Martinez,110,4° Básico,A
2025,7.Septiembre,10557,0.88,38,10557 Escuela General Alberto A. Bachelet Martinez,110,5° Básico,A
2025,7.Septiembre,10557,0.9,36,10557 Escuela General Alberto A. Bachelet Martinez,110,6° Básico,A
2025,7.Septiembre,10557,0.88,31,10557 Escuela General Alberto A. Bachelet Martinez,110,7° Básico,A
2025,7.Septiembre,10557,0.88,28,10557 Escuela General Alberto A. Bachelet Martinez,110,8° Básico,A
2025,7.Septiembre,10557,0.88,29,10557 Escuela General Alberto A. Bachelet Martinez,110,8° Básico,B
2025,7.Septiembre,10558,0.71,8,10558 Escuela Republica De Los Ee.Uu. De America,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10558,0.75,10,10558 Escuela Republica De Los Ee.Uu. De America,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10558,0.88,21,10558 Escuela Republica De Los Ee.Uu. De America,110,1° Básico,A
2025,7.Septiembre,10558,0.89,17,10558 Escuela Republica De Los Ee.Uu. De America,110,2° Básico,A
2025,7.Septiembre,10558,0.91,18,10558 Escuela Republica De Los Ee.Uu. De America,110,3° Básico,A
2025,7.Septiembre,10558,0.81,30,10558 Escuela Republica De Los Ee.Uu. De America,110,4° Básico,A
2025,7.Septiembre,10558,0.83,23,10558 Escuela Republica De Los Ee.Uu. De America,110,5° Básico,A
2025,7.Septiembre,10558,0.87,17,10558 Escuela Republica De Los Ee.Uu. De America,110,6° Básico,A
2025,7.Septiembre,10558,0.89,18,10558 Escuela Republica De Los Ee.Uu. De America,110,7° Básico,A
2025,7.Septiembre,10558,0.81,25,10558 Escuela Republica De Los Ee.Uu. De America,110,8° Básico,A
2025,7.Septiembre,10559,0.89,19,10559 Escuela Bernardo Leighton,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10559,0.89,21,10559 Escuela Bernardo Leighton,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10559,0.95,33,10559 Escuela Bernardo Leighton,110,1° Básico,A
2025,7.Septiembre,10559,0.92,22,10559 Escuela Bernardo Leighton,110,2° Básico,A
2025,7.Septiembre,10559,0.95,16,10559 Escuela Bernardo Leighton,110,3° Básico,A
2025,7.Septiembre,10559,0.98,12,10559 Escuela Bernardo Leighton,110,4° Básico,A
2025,7.Septiembre,10559,0.96,18,10559 Escuela Bernardo Leighton,110,5° Básico,A
2025,7.Septiembre,10559,0.95,22,10559 Escuela Bernardo Leighton,110,6° Básico,A
2025,7.Septiembre,10559,0.91,21,10559 Escuela Bernardo Leighton,110,7° Básico,A
2025,7.Septiembre,10559,0.88,26,10559 Escuela Bernardo Leighton,110,8° Básico,A
2025,7.Septiembre,10560,0.86,15,10560 Escuela Javiera Carrera Verdugo,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10560,0.8,25,10560 Escuela Javiera Carrera Verdugo,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10560,0.86,36,10560 Escuela Javiera Carrera Verdugo,110,1° Básico,A
2025,7.Septiembre,10560,0.93,34,10560 Escuela Javiera Carrera Verdugo,110,2° Básico,A
2025,7.Septiembre,10560,0.9,25,10560 Escuela Javiera Carrera Verdugo,110,3° Básico,A
2025,7.Septiembre,10560,0.88,31,10560 Escuela Javiera Carrera Verdugo,110,4° Básico,A
2025,7.Septiembre,10560,0.91,28,10560 Escuela Javiera Carrera Verdugo,110,5° Básico,A
2025,7.Septiembre,10560,0.85,30,10560 Escuela Javiera Carrera Verdugo,110,6° Básico,A
2025,7.Septiembre,10560,0.85,27,10560 Escuela Javiera Carrera Verdugo,110,7° Básico,A
2025,7.Septiembre,10560,0.88,32,10560 Escuela Javiera Carrera Verdugo,110,8° Básico,A
2025,7.Septiembre,10561,0.85,13,10561 Escuela Claudio Arrau Leon,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10561,0.9,17,10561 Escuela Claudio Arrau Leon,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10561,0.89,22,10561 Escuela Claudio Arrau Leon,110,1° Básico,A
2025,7.Septiembre,10561,0.86,21,10561 Escuela Claudio Arrau Leon,110,2° Básico,A
2025,7.Septiembre,10561,0.85,23,10561 Escuela Claudio Arrau Leon,110,3° Básico,A
2025,7.Septiembre,10561,0.91,23,10561 Escuela Claudio Arrau Leon,110,4° Básico,A
2025,7.Septiembre,10561,0.85,25,10561 Escuela Claudio Arrau Leon,110,5° Básico,A
2025,7.Septiembre,10561,0.95,23,10561 Escuela Claudio Arrau Leon,110,6° Básico,A
2025,7.Septiembre,10561,0.88,25,10561 Escuela Claudio Arrau Leon,110,7° Básico,A
2025,7.Septiembre,10561,0.9,29,10561 Escuela Claudio Arrau Leon,110,8° Básico,A
2025,7.Septiembre,10563,1.0,2,10563 Escuela Manuel Magallanes Moure,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10563,1.0,2,10563 Escuela Manuel Magallanes Moure,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10563,0.88,10,10563 Escuela Manuel Magallanes Moure,110,1° Básico,A
2025,7.Septiembre,10563,0.89,13,10563 Escuela Manuel Magallanes Moure,110,2° Básico,A
2025,7.Septiembre,10563,0.92,14,10563 Escuela Manuel Magallanes Moure,110,3° Básico,A
2025,7.Septiembre,10563,0.86,23,10563 Escuela Manuel Magallanes Moure,110,4° Básico,A
2025,7.Septiembre,10563,0.89,14,10563 Escuela Manuel Magallanes Moure,110,5° Básico,A
2025,7.Septiembre,10563,0.9,17,10563 Escuela Manuel Magallanes Moure,110,6° Básico,A
2025,7.Septiembre,10563,0.85,22,10563 Escuela Manuel Magallanes Moure,110,7° Básico,A
2025,7.Septiembre,10563,0.84,29,10563 Escuela Manuel Magallanes Moure,110,8° Básico,A
2025,7.Septiembre,10564,0.84,5,10564 Escuela Republica Del Peru,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10564,0.94,8,10564 Escuela Republica Del Peru,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10564,0.95,19,10564 Escuela Republica Del Peru,110,1° Básico,A
2025,7.Septiembre,10564,0.84,28,10564 Escuela Republica Del Peru,110,2° Básico,A
2025,7.Septiembre,10564,0.83,26,10564 Escuela Republica Del Peru,110,3° Básico,A
2025,7.Septiembre,10564,0.86,30,10564 Escuela Republica Del Peru,110,4° Básico,A
2025,7.Septiembre,10564,0.83,35,10564 Escuela Republica Del Peru,110,5° Básico,A
2025,7.Septiembre,10564,0.87,22,10564 Escuela Republica Del Peru,110,6° Básico,A
2025,7.Septiembre,10564,0.85,34,10564 Escuela Republica Del Peru,110,7° Básico,A
2025,7.Septiembre,10564,0.87,35,10564 Escuela Republica Del Peru,110,8° Básico,A
2025,7.Septiembre,10565,0.85,13,10565 Escuela Diego Portales,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10565,0.77,12,10565 Escuela Diego Portales,10,1er Nivel de Transición (Pre-kinder),B
2025,7.Septiembre,10565,0.85,18,10565 Escuela Diego Portales,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10565,0.88,19,10565 Escuela Diego Portales,10,2do Nivel de Transición (Kinder),B
2025,7.Septiembre,10565,0.85,19,10565 Escuela Diego Portales,110,1° Básico,A
2025,7.Septiembre,10565,0.84,18,10565 Escuela Diego Portales,110,1° Básico,B
2025,7.Septiembre,10565,0.83,18,10565 Escuela Diego Portales,110,1° Básico,C
2025,7.Septiembre,10565,0.89,19,10565 Escuela Diego Portales,110,2° Básico,A
2025,7.Septiembre,10565,0.83,23,10565 Escuela Diego Portales,110,2° Básico,B
2025,7.Septiembre,10565,0.77,21,10565 Escuela Diego Portales,110,2° Básico,C
2025,7.Septiembre,10565,0.81,24,10565 Escuela Diego Portales,110,3° Básico,A
2025,7.Septiembre,10565,0.73,18,10565 Escuela Diego Portales,110,3° Básico,B
2025,7.Septiembre,10565,0.84,26,10565 Escuela Diego Portales,110,3° Básico,C
2025,7.Septiembre,10565,0.79,24,10565 Escuela Diego Portales,110,4° Básico,A
2025,7.Septiembre,10565,0.86,29,10565 Escuela Diego Portales,110,4° Básico,B
2025,7.Septiembre,10565,0.82,26,10565 Escuela Diego Portales,110,4° Básico,C
2025,7.Septiembre,10565,0.82,30,10565 Escuela Diego Portales,110,5° Básico,A
2025,7.Septiembre,10565,0.82,30,10565 Escuela Diego Portales,110,5° Básico,B
2025,7.Septiembre,10565,0.84,31,10565 Escuela Diego Portales,110,5° Básico,C
2025,7.Septiembre,10565,0.74,25,10565 Escuela Diego Portales,110,6° Básico,A
2025,7.Septiembre,10565,0.82,25,10565 Escuela Diego Portales,110,6° Básico,B
2025,7.Septiembre,10565,0.77,23,10565 Escuela Diego Portales,110,6° Básico,C
2025,7.Septiembre,10565,0.8,30,10565 Escuela Diego Portales,110,7° Básico,A
2025,7.Septiembre,10565,0.82,28,10565 Escuela Diego Portales,110,7° Básico,B
2025,7.Septiembre,10565,0.81,29,10565 Escuela Diego Portales,110,7° Básico,C
2025,7.Septiembre,10565,0.87,25,10565 Escuela Diego Portales,110,8° Básico,A
2025,7.Septiembre,10565,0.83,28,10565 Escuela Diego Portales,110,8° Básico,B
2025,7.Septiembre,10565,0.78,26,10565 Escuela Diego Portales,110,8° Básico,C
2025,7.Septiembre,10567,0.85,5,10567 Escuela Mahuida,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10567,0.85,6,10567 Escuela Mahuida,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10567,0.85,24,10567 Escuela Mahuida,110,1° Básico,A
2025,7.Septiembre,10567,0.87,25,10567 Escuela Mahuida,110,2° Básico,A
2025,7.Septiembre,10567,0.86,22,10567 Escuela Mahuida,110,3° Básico,A
2025,7.Septiembre,10567,0.87,16,10567 Escuela Mahuida,110,4° Básico,A
2025,7.Septiembre,10567,0.91,17,10567 Escuela Mahuida,110,4° Básico,B
2025,7.Septiembre,10567,0.81,23,10567 Escuela Mahuida,110,5° Básico,A
2025,7.Septiembre,10567,0.85,23,10567 Escuela Mahuida,110,5° Básico,B
2025,7.Septiembre,10567,0.81,20,10567 Escuela Mahuida,110,6° Básico,A
2025,7.Septiembre,10567,0.87,20,10567 Escuela Mahuida,110,6° Básico,B
2025,7.Septiembre,10567,0.87,16,10567 Escuela Mahuida,110,7° Básico,A
2025,7.Septiembre,10567,0.91,18,10567 Escuela Mahuida,110,7° Básico,B
2025,7.Septiembre,10567,0.85,19,10567 Escuela Mahuida,110,8° Básico,A
2025,7.Septiembre,10567,0.83,13,10567 Escuela Mahuida,110,8° Básico,B
2025,7.Septiembre,10568,0.93,17,10568 Escuela Canciller Orlando Letelier,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10568,0.94,17,10568 Escuela Canciller Orlando Letelier,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10568,0.9,34,10568 Escuela Canciller Orlando Letelier,110,1° Básico,A
2025,7.Septiembre,10568,0.92,29,10568 Escuela Canciller Orlando Letelier,110,2° Básico,A
2025,7.Septiembre,10568,0.92,29,10568 Escuela Canciller Orlando Letelier,110,3° Básico,A
2025,7.Septiembre,10568,0.94,27,10568 Escuela Canciller Orlando Letelier,110,4° Básico,A
2025,7.Septiembre,10568,0.93,31,10568 Escuela Canciller Orlando Letelier,110,5° Básico,A
2025,7.Septiembre,10568,0.93,28,10568 Escuela Canciller Orlando Letelier,110,6° Básico,A
2025,7.Septiembre,10568,0.91,28,10568 Escuela Canciller Orlando Letelier,110,7° Básico,A
2025,7.Septiembre,10568,0.93,34,10568 Escuela Canciller Orlando Letelier,110,8° Básico,A
2025,7.Septiembre,10569,0.76,14,10569 Liceo Nuevo Porvenir,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10569,0.78,24,10569 Liceo Nuevo Porvenir,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10569,0.83,34,10569 Liceo Nuevo Porvenir,110,1° Básico,A
2025,7.Septiembre,10569,0.81,27,10569 Liceo Nuevo Porvenir,110,2° Básico,A
2025,7.Septiembre,10569,0.71,27,10569 Liceo Nuevo Porvenir,110,3° Básico,A
2025,7.Septiembre,10569,0.87,22,10569 Liceo Nuevo Porvenir,110,4° Básico,A
2025,7.Septiembre,10569,0.75,24,10569 Liceo Nuevo Porvenir,110,5° Básico,A
2025,7.Septiembre,10569,0.72,20,10569 Liceo Nuevo Porvenir,110,6° Básico,A
2025,7.Septiembre,10569,0.74,28,10569 Liceo Nuevo Porvenir,110,7° Básico,A
2025,7.Septiembre,10569,0.86,22,10569 Liceo Nuevo Porvenir,110,8° Básico,A
2025,7.Septiembre,10569,0.74,38,10569 Liceo Nuevo Porvenir,167,Nivel Básico 3 (7° y 8° Básico),A
2025,7.Septiembre,10569,0.67,33,10569 Liceo Nuevo Porvenir,363,1er Nivel (1° y 2° Medio),A
2025,7.Septiembre,10569,0.55,33,10569 Liceo Nuevo Porvenir,363,1er Nivel (1° y 2° Medio),B
2025,7.Septiembre,10569,0.77,29,10569 Liceo Nuevo Porvenir,363,2do Nivel (3° y 4° Medio),A
2025,7.Septiembre,10569,0.67,30,10569 Liceo Nuevo Porvenir,363,2do Nivel (3° y 4° Medio),B
2025,7.Septiembre,10569,0.63,30,10569 Liceo Nuevo Porvenir,363,2do Nivel (3° y 4° Medio),C
2025,7.Septiembre,10570,0.77,10,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10570,0.82,13,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10570,0.79,23,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,1° Básico,A
2025,7.Septiembre,10570,0.83,15,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,2° Básico,A
2025,7.Septiembre,10570,0.84,28,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,3° Básico,A
2025,7.Septiembre,10570,0.88,35,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,4° Básico,A
2025,7.Septiembre,10570,0.87,28,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,5° Básico,A
2025,7.Septiembre,10570,0.89,23,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,6° Básico,A
2025,7.Septiembre,10570,0.84,34,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,7° Básico,A
2025,7.Septiembre,10570,0.85,25,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,8° Básico,A
2025,7.Septiembre,10571,0.86,4,10571 Escuela Escritora Marcela Paz,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10571,0.82,10,10571 Escuela Escritora Marcela Paz,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10571,0.85,20,10571 Escuela Escritora Marcela Paz,110,1° Básico,A
2025,7.Septiembre,10571,0.76,23,10571 Escuela Escritora Marcela Paz,110,2° Básico,A
2025,7.Septiembre,10571,0.87,16,10571 Escuela Escritora Marcela Paz,110,3° Básico,A
2025,7.Septiembre,10571,0.82,17,10571 Escuela Escritora Marcela Paz,110,3° Básico,B
2025,7.Septiembre,10571,0.86,24,10571 Escuela Escritora Marcela Paz,110,4° Básico,A
2025,7.Septiembre,10571,0.83,23,10571 Escuela Escritora Marcela Paz,110,5° Básico,A
2025,7.Septiembre,10571,0.89,25,10571 Escuela Escritora Marcela Paz,110,5° Básico,B
2025,7.Septiembre,10571,0.85,18,10571 Escuela Escritora Marcela Paz,110,6° Básico,A
2025,7.Septiembre,10571,0.86,19,10571 Escuela Escritora Marcela Paz,110,6° Básico,B
2025,7.Septiembre,10571,0.87,14,10571 Escuela Escritora Marcela Paz,110,7° Básico,A
2025,7.Septiembre,10571,0.87,14,10571 Escuela Escritora Marcela Paz,110,7° Básico,B
2025,7.Septiembre,10571,0.88,28,10571 Escuela Escritora Marcela Paz,110,8° Básico,A
2025,7.Septiembre,10571,0.76,25,10571 Escuela Escritora Marcela Paz,110,8° Básico,B
2025,7.Septiembre,10572,0.78,15,10572 Liceo Fray Luis Beltran,165,Nivel Básico 3 (7° y 8° Básico),B
2025,7.Septiembre,10572,0.69,12,10572 Liceo Fray Luis Beltran,363,1er Nivel (1° y 2° Medio),A
2025,7.Septiembre,10572,0.41,38,10572 Liceo Fray Luis Beltran,363,1er Nivel (1° y 2° Medio),B
2025,7.Septiembre,10572,0.78,39,10572 Liceo Fray Luis Beltran,363,2do Nivel (3° y 4° Medio),A
2025,7.Septiembre,10572,0.81,39,10572 Liceo Fray Luis Beltran,363,2do Nivel (3° y 4° Medio),B
2025,7.Septiembre,10572,0.85,38,10572 Liceo Fray Luis Beltran,363,2do Nivel (3° y 4° Medio),C
2025,7.Septiembre,10573,0.75,32,10573 Centro Educacional Matias Cousino,310,I° Medio,A
2025,7.Septiembre,10573,0.83,28,10573 Centro Educacional Matias Cousino,310,I° Medio,B
2025,7.Septiembre,10573,0.84,24,10573 Centro Educacional Matias Cousino,310,II° Medio,A
2025,7.Septiembre,10573,0.8,18,10573 Centro Educacional Matias Cousino,310,II° Medio,B
2025,7.Septiembre,10573,0.88,29,10573 Centro Educacional Matias Cousino,510,III° Medio,A
2025,7.Septiembre,10573,0.77,24,10573 Centro Educacional Matias Cousino,510,III° Medio,B
2025,7.Septiembre,10573,0.57,7,10573 Centro Educacional Matias Cousino,510,IV° Medio,A
2025,7.Septiembre,10573,0.87,19,10573 Centro Educacional Matias Cousino,510,IV° Medio,B
2025,7.Septiembre,10574,0.92,12,10574 Escuela España,10,1er Nivel de Transición (Pre-kinder),A
2025,7.Septiembre,10574,0.93,8,10574 Escuela España,10,2do Nivel de Transición (Kinder),A
2025,7.Septiembre,10574,0.87,12,10574 Escuela España,110,1° Básico,A
2025,7.Septiembre,10574,0.9,15,10574 Escuela España,110,2° Básico,A
2025,7.Septiembre,10574,1.0,8,10574 Escuela España,110,3° Básico,A
2025,7.Septiembre,10574,0.9,13,10574 Escuela España,110,4° Básico,A
2025,7.Septiembre,10574,0.9,12,10574 Escuela España,110,5° Básico,A
2025,7.Septiembre,10574,0.81,10,10574 Escuela España,110,6° Básico,A
2025,7.Septiembre,10574,0.93,17,10574 Escuela España,110,7° Básico,A
2025,7.Septiembre,10574,0.88,13,10574 Escuela España,110,8° Básico,A
2025,7.Septiembre,10576,0.75,16,10576 Escuela Básica Brisas De Chena,110,1° Básico,A
2025,7.Septiembre,10576,0.74,15,10576 Escuela Básica Brisas De Chena,110,2° Básico,A
2025,7.Septiembre,10576,0.75,23,10576 Escuela Básica Brisas De Chena,110,3° Básico,A
2025,7.Septiembre,10576,0.76,24,10576 Escuela Básica Brisas De Chena,110,4° Básico,A
2025,7.Septiembre,10576,0.78,30,10576 Escuela Básica Brisas De Chena,110,5° Básico,A
2025,7.Septiembre,10576,0.74,15,10576 Escuela Básica Brisas De Chena,110,6° Básico,A
2025,7.Septiembre,10576,0.81,30,10576 Escuela Básica Brisas De Chena,110,7° Básico,A
2025,7.Septiembre,10576,0.72,28,10576 Escuela Básica Brisas De Chena,110,8° Básico,A
2025,7.Septiembre,10577,0.93,9,10577 Escuela De Educacion Diferencial,212,1° Básico,A
2025,7.Septiembre,10577,0.67,2,10577 Escuela De Educacion Diferencial,212,1° Básico,B
2025,7.Septiembre,10577,0.9,3,10577 Escuela De Educacion Diferencial,212,2° Básico,A
2025,7.Septiembre,10577,0.84,3,10577 Escuela De Educacion Diferencial,212,2° Básico,B
